Linha,659
Tabela,001
num,ponto,horario
170417,CAXIMBA/OLARIA,05:00
105719,TERMINAL PINHEIRINHO,05:40
170417,CAXIMBA/OLARIA,06:20
105719,TERMINAL PINHEIRINHO,07:00
170417,CAXIMBA/OLARIA,07:40
105719,TERMINAL PINHEIRINHO,08:20
170417,CAXIMBA/OLARIA,09:00
105719,TERMINAL PINHEIRINHO,09:40
170417,CAXIMBA/OLARIA,10:20
105719,TERMINAL PINHEIRINHO,11:00
170417,CAXIMBA/OLARIA,11:40
105719,TERMINAL PINHEIRINHO,12:20
170417,CAXIMBA/OLARIA,13:00
105719,TERMINAL PINHEIRINHO,13:40
170417,CAXIMBA/OLARIA,14:20
105719,TERMINAL PINHEIRINHO,15:00
170417,CAXIMBA/OLARIA,15:40
105719,TERMINAL PINHEIRINHO,16:20
170417,CAXIMBA/OLARIA,17:00
105719,TERMINAL PINHEIRINHO,17:40
170417,CAXIMBA/OLARIA,18:20
105719,TERMINAL PINHEIRINHO,19:00
170417,CAXIMBA/OLARIA,19:40
105719,TERMINAL PINHEIRINHO,20:22
170417,CAXIMBA/OLARIA,21:02
105719,TERMINAL PINHEIRINHO,21:42
170417,CAXIMBA/OLARIA,22:22
105719,TERMINAL PINHEIRINHO,23:02
170417,CAXIMBA/OLARIA,23:32
105719,TERMINAL PINHEIRINHO,00:02
