Linha,023
Tabela,001
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,06:05
109089,TERMINAL PORTAO,06:24
109093,TERMINAL CAPAO RASO,06:31
109109,TERMINAL HAUER,06:46
109117,TERMINAL CAPAO DA IMBUIA,07:02
109083,TERMINAL CABRAL,07:24
109167,TERMINAL CAMPINA DO SIQUEIRA,07:50
109089,TERMINAL PORTAO,08:09
109093,TERMINAL CAPAO RASO,08:16
109109,TERMINAL HAUER,08:33
109117,TERMINAL CAPAO DA IMBUIA,08:49
109083,TERMINAL CABRAL,09:13
109167,TERMINAL CAMPINA DO SIQUEIRA,09:39
109089,TERMINAL PORTAO,09:58
109093,TERMINAL CAPAO RASO,10:05
109109,TERMINAL HAUER,10:24
109117,TERMINAL CAPAO DA IMBUIA,10:42
109083,TERMINAL CABRAL,11:05
109167,TERMINAL CAMPINA DO SIQUEIRA,11:34
109089,TERMINAL PORTAO,11:53
109093,TERMINAL CAPAO RASO,12:00
109109,TERMINAL HAUER,12:19
109117,TERMINAL CAPAO DA IMBUIA,12:37
109083,TERMINAL CABRAL,13:01
109167,TERMINAL CAMPINA DO SIQUEIRA,13:28
109089,TERMINAL PORTAO,13:47
109093,TERMINAL CAPAO RASO,13:54
109109,TERMINAL HAUER,14:13
109117,TERMINAL CAPAO DA IMBUIA,14:31
109083,TERMINAL CABRAL,14:55
109167,TERMINAL CAMPINA DO SIQUEIRA,15:22
109089,TERMINAL PORTAO,15:43
109093,TERMINAL CAPAO RASO,15:50
109109,TERMINAL HAUER,16:09
109117,TERMINAL CAPAO DA IMBUIA,16:27
109083,TERMINAL CABRAL,16:54
109167,TERMINAL CAMPINA DO SIQUEIRA,17:26
109089,TERMINAL PORTAO,17:50
109093,TERMINAL CAPAO RASO,17:57
109109,TERMINAL HAUER,18:18
109117,TERMINAL CAPAO DA IMBUIA,18:37
109083,TERMINAL CABRAL,19:04
109167,TERMINAL CAMPINA DO SIQUEIRA,19:31
109089,TERMINAL PORTAO,19:49
109093,TERMINAL CAPAO RASO,19:56
109109,TERMINAL HAUER,20:19
109117,TERMINAL CAPAO DA IMBUIA,20:35
109083,TERMINAL CABRAL,20:56
109167,TERMINAL CAMPINA DO SIQUEIRA,21:20
109089,TERMINAL PORTAO,21:36
109093,TERMINAL CAPAO RASO,21:43
109109,TERMINAL HAUER,21:59
109117,TERMINAL CAPAO DA IMBUIA,22:15
109083,TERMINAL CABRAL,22:37
109167,TERMINAL CAMPINA DO SIQUEIRA,23:02
109089,TERMINAL PORTAO,23:17
109093,TERMINAL CAPAO RASO,23:23
109109,TERMINAL HAUER,23:38
109117,TERMINAL CAPAO DA IMBUIA,23:54
