Linha,236
Tabela,001
num,ponto,horario
121008,BAIRRO SAO BENEDITO,05:25
105904,TERMINAL SANTA CANDIDA,05:45
121008,BAIRRO SAO BENEDITO,06:05
105904,TERMINAL SANTA CANDIDA,06:30
121008,BAIRRO SAO BENEDITO,06:50
105904,TERMINAL SANTA CANDIDA,07:15
121008,BAIRRO SAO BENEDITO,07:35
105904,TERMINAL SANTA CANDIDA,08:00
121008,BAIRRO SAO BENEDITO,08:20
105904,TERMINAL SANTA CANDIDA,08:45
121008,BAIRRO SAO BENEDITO,09:05
105904,TERMINAL SANTA CANDIDA,09:30
121008,BAIRRO SAO BENEDITO,09:50
105904,TERMINAL SANTA CANDIDA,10:15
121008,BAIRRO SAO BENEDITO,10:35
105904,TERMINAL SANTA CANDIDA,11:00
121008,BAIRRO SAO BENEDITO,11:20
105904,TERMINAL SANTA CANDIDA,11:45
121008,BAIRRO SAO BENEDITO,12:10
105904,TERMINAL SANTA CANDIDA,12:35
121008,BAIRRO SAO BENEDITO,12:58
105904,TERMINAL SANTA CANDIDA,13:20
121008,BAIRRO SAO BENEDITO,13:45
105904,TERMINAL SANTA CANDIDA,14:10
121008,BAIRRO SAO BENEDITO,14:32
105904,TERMINAL SANTA CANDIDA,14:55
121008,BAIRRO SAO BENEDITO,15:18
105904,TERMINAL SANTA CANDIDA,15:40
121008,BAIRRO SAO BENEDITO,16:05
105904,TERMINAL SANTA CANDIDA,16:30
121008,BAIRRO SAO BENEDITO,16:53
105904,TERMINAL SANTA CANDIDA,17:17
121008,BAIRRO SAO BENEDITO,17:40
105904,TERMINAL SANTA CANDIDA,18:02
121008,BAIRRO SAO BENEDITO,18:27
105904,TERMINAL SANTA CANDIDA,18:50
121008,BAIRRO SAO BENEDITO,19:10
105904,TERMINAL SANTA CANDIDA,19:30
121008,BAIRRO SAO BENEDITO,19:50
105904,TERMINAL SANTA CANDIDA,20:10
121008,BAIRRO SAO BENEDITO,20:30
105904,TERMINAL SANTA CANDIDA,20:50
121008,BAIRRO SAO BENEDITO,21:10
105904,TERMINAL SANTA CANDIDA,21:30
121008,BAIRRO SAO BENEDITO,21:52
105904,TERMINAL SANTA CANDIDA,22:15
121008,BAIRRO SAO BENEDITO,22:35
105904,TERMINAL SANTA CANDIDA,22:55
121008,BAIRRO SAO BENEDITO,23:15
105904,TERMINAL SANTA CANDIDA,23:35
121008,BAIRRO SAO BENEDITO,23:55
105904,TERMINAL SANTA CANDIDA,00:15
