Linha,305
Tabela,003
num,ponto,horario
109115,TERMINAL CENTENARIO,07:10
109036,TUBO MARECHAL DEODORO FONSECA,07:40
109115,TERMINAL CENTENARIO,08:01
109036,TUBO MARECHAL DEODORO FONSECA,08:31
109115,TERMINAL CENTENARIO,08:52
109036,TUBO MARECHAL DEODORO FONSECA,09:15
109115,TERMINAL CENTENARIO,09:41
109036,TUBO MARECHAL DEODORO FONSECA,10:06
109115,TERMINAL CENTENARIO,10:31
109036,TUBO MARECHAL DEODORO FONSECA,10:56
109115,TERMINAL CENTENARIO,11:21
109036,TUBO MARECHAL DEODORO FONSECA,11:46
109115,TERMINAL CENTENARIO,12:11
109036,TUBO MARECHAL DEODORO FONSECA,12:36
109115,TERMINAL CENTENARIO,13:01
109036,TUBO MARECHAL DEODORO FONSECA,13:26
109115,TERMINAL CENTENARIO,13:51
109036,TUBO MARECHAL DEODORO FONSECA,14:16
109115,TERMINAL CENTENARIO,14:41
109036,TUBO MARECHAL DEODORO FONSECA,15:06
109115,TERMINAL CENTENARIO,15:31
109036,TUBO MARECHAL DEODORO FONSECA,15:56
109115,TERMINAL CENTENARIO,16:20
109036,TUBO MARECHAL DEODORO FONSECA,16:40
109115,TERMINAL CENTENARIO,17:07
109036,TUBO MARECHAL DEODORO FONSECA,17:32
109115,TERMINAL CENTENARIO,17:58
109036,TUBO MARECHAL DEODORO FONSECA,18:23
109115,TERMINAL CENTENARIO,18:49
109036,TUBO MARECHAL DEODORO FONSECA,19:14
